,ds,iOS,iOS_pi_lower,iOS_pi_upper,web,web_pi_lower,web_pi_upper,Android,Android_pi_lower,Android_pi_upper,mobile_web,mobile_web_pi_lower,mobile_web_pi_upper,Total,Total_pi_lower,Total_pi_upper
103,2018-05-20,60683.15339500825,53363.82705358685,67411.7373729944,77910.62411072946,61345.74423708026,94859.93104890753,27173.348716078468,24409.324869166307,29766.926953650767,30089.654820367727,26770.280758766057,33527.46881148658,195856.78104218392,165889.17691859946,225566.0641870393
104,2018-05-21,65877.05726935137,58962.40466210784,72827.75639902093,119600.27261854683,102090.04708329598,135770.1689615862,29091.77156230787,26359.214035414832,31770.959368885826,31781.986385548164,28155.655284676268,35168.95625269454,246351.08783575424,215567.3210654949,275537.8409821875
105,2018-05-22,66250.58898601936,59916.53925734186,73209.34369909352,120587.27267267158,105099.28215587123,137466.05230946242,29598.008211098422,26800.51380539459,32201.53985377238,32214.65305098099,28495.298632097125,35537.71800799422,248650.52292077034,220311.63385070482,278414.65387032257
106,2018-05-23,66621.05028219511,59983.225781293426,73917.61957166214,120986.58132854008,104426.67051910798,138077.5074088925,29809.972082768705,27317.66196721598,32271.924311724422,31847.66322641004,28491.862259864592,34994.95547840077,249265.26691991396,220219.420527482,279262.00677067984
107,2018-05-24,66278.43834227545,59127.49285506282,73262.84066698037,118157.43435075403,101474.99568633261,136151.2765149365,29588.65927939606,26836.175908663332,32317.796263763634,31550.05112782414,28140.991402331085,34792.06324867768,245574.58310024967,215579.65585238987,276523.97669435816
108,2018-05-25,64215.407394785696,57472.59264485229,71463.99811543495,107821.47648676894,91345.85147137415,125596.99171311561,28873.915766489747,26152.457943169768,31640.558511790623,30791.7833518481,27464.783544570906,34068.24109577897,231702.5829998925,202435.6856039671,262769.78943612013
109,2018-05-26,61212.59050969128,54421.872969287026,68077.85547734349,78313.77661206243,61362.83278429285,95238.94846533112,27818.146918540802,25294.651205706276,30408.540936429104,30320.755842563613,26916.175601355088,33784.33138958947,197665.26988285812,167995.53256064124,227509.67626869318
110,2018-05-27,64401.47192919833,57258.79446390886,71254.67186693879,83526.63631942568,67066.74056858514,99533.09826040073,28483.69480885293,25665.69240091995,31024.88727504251,31813.491800471442,28318.168153533334,35445.8728597054,208225.29485794838,178309.39558694727,237258.5302620874
111,2018-05-28,69673.36023974526,62835.18281860644,76547.46408398649,124489.85094389692,107393.12649705044,140887.62720873937,30353.12184665702,27672.00986762639,32996.91778137849,33576.08405969481,30370.89280567386,37139.12953673411,258092.417089994,228271.21198895713,287571.13861083845
112,2018-05-29,70059.98495586451,63407.55042422707,77419.80694884846,124685.15350700269,108200.27790178914,140173.75170609957,30793.90652852472,28355.183375538723,33477.268774309625,34059.17688241025,30577.57468021683,37399.34412724161,259598.22187380213,230540.58638177178,288470.17155649926
113,2018-05-30,70379.97321073989,63570.14097559173,77582.35922885314,124246.78580310606,108183.25270514465,141191.04365427652,30925.608924306336,28236.40091718963,33448.95513704375,33721.04826969214,30219.32365138926,37131.24250258958,259273.41620784442,230209.11824931524,289353.600522763
114,2018-05-31,69926.35367552117,62770.88804190117,76991.2426497608,120554.22361933894,103622.1975196577,137154.84456516666,30611.26095564576,28062.29489083265,33168.601353445665,33429.5751774475,30021.641922270923,37204.29034192732,254521.41342795335,224477.02237466245,284518.9789103004
115,2018-06-01,67696.4209049868,60513.47372196213,74674.67758731672,109349.79620866656,92726.53377692921,125445.69674174245,29793.07888337352,27031.57220452909,32454.105008081275,32654.16763065536,29306.120408344184,35992.82378562141,239493.46362768227,209577.7001117646,268567.30312276183
116,2018-06-02,64481.78475146802,57492.660089164965,71276.64079004219,78989.1834341043,62487.083635739546,96606.78034159528,28626.108749283994,25720.55153125172,31260.657427648224,32183.943633848205,29029.380213655822,35462.56815518629,204281.02056870452,174729.67546981206,234606.64671447198
117,2018-06-03,67416.45205909139,60320.41257344242,74521.48457256002,83384.71288726246,66305.25347747932,99788.64596781466,29183.710488690744,26389.91204463379,31709.11901555188,33654.91999695607,30458.06837473385,37076.93287594605,213639.79543200065,183473.6464702894,243096.18243187258
118,2018-06-04,72400.19077939354,65360.5748603696,79442.27248162082,123585.12939261526,107349.602392164,140475.95894957255,30943.2284899519,28224.289248001704,33739.58761776349,35374.43314071266,31699.92598707861,38752.32706965562,262302.98180267337,232634.39248761392,292410.1461186125
119,2018-06-05,72474.01081203025,65434.42591681279,79430.94134862682,123089.58011307116,106657.73250663035,140445.0683730766,31275.142165238813,28696.095519870556,34052.04147448468,35794.915188768195,32462.837232839847,38991.45438370978,262633.64827910846,233251.09117615354,292919.50557989784
120,2018-06-06,72466.37261754813,65192.36960897521,79521.13779387971,122047.77119743958,104821.21502978676,138726.30908756048,31301.970773530928,28606.91119962609,33896.35801638771,35376.92274606288,32025.581680077805,38593.33950477298,261193.03733458152,230646.07751846584,290737.1444026009
121,2018-06-07,71680.40894950712,63546.1177047582,78793.93960373425,117852.3333440026,101707.42353943955,135308.5245517255,30889.582672751894,28248.24175065081,33509.2938563988,34991.03527590008,31591.9066784199,38520.77379589173,255413.36024216167,225093.68967326847,286132.5318077503
122,2018-06-08,69123.5009614605,62054.23704789948,76130.82337165199,106256.14518889994,89264.95456301079,123873.39788883323,29982.830125299115,27365.513303082767,32702.00479113986,34109.71099960444,30683.185429021192,37792.78953613033,239472.18727526398,209367.8903430142,270499.0155877554
123,2018-06-09,65597.0415343602,58956.91368110956,72426.79964767289,75622.6049059437,58992.99844898202,93596.35586303817,28739.122582166547,26058.235934861063,31264.038166334307,33525.37446536652,29861.707476486416,36655.00133508583,203484.143487837,173869.85554143906,233942.1950121312
124,2018-06-10,68244.24115053349,61566.88581823689,75643.06938262869,79868.77730905,62299.47824859602,95575.03483035327,29233.846187200765,26621.304560609704,31935.84633090977,34877.51340679881,31668.403862397296,38539.48159216899,212224.3780535831,182156.07248983992,241693.43213606067
125,2018-06-11,72973.23424704895,66077.79365722295,79787.21478931722,120045.09175664306,102654.35289660528,136798.77150172475,30945.979090180906,28322.836077249256,33697.73322144251,36477.001637276815,33109.4236491239,40031.61166184051,260441.30673114973,230164.4062802014,290315.331174325
126,2018-06-12,72832.32759945723,65330.070153316505,79713.79131404411,119649.33482441335,102711.89198526635,136981.73255487537,31247.19768104975,28599.538918164417,34085.67869083442,36779.77607186728,33471.113203828274,39989.20209878441,260508.6361767876,230112.61426057556,290770.4046585383
127,2018-06-13,72656.00827862167,65665.08414766747,79626.885897699,118826.89229828541,100977.6858563836,134581.610917039,31260.749225311305,28795.31737857652,33996.95351569214,36249.76808336082,32728.34747465009,39713.13968566504,258993.41788557923,228166.4348572777,287918.5900160952
128,2018-06-14,71752.00208848355,64560.366641555236,78712.23493444441,114963.2744090161,99116.18536295346,130778.29736504063,30852.741972192023,28118.534158419232,33307.219215479214,35760.708853289805,32497.43080820213,39303.903177832995,253328.7273229815,224292.51697113007,282101.6546927973
129,2018-06-15,69130.72820888521,62068.94388861206,76218.43906374533,103801.66782505288,86962.57259304408,121021.08767068363,29967.774384547014,27380.70467878261,32626.04937559957,34787.8992525906,31141.24280922253,38174.61759669675,237688.06967107573,207553.46396966127,268040.19370672526
130,2018-06-16,65594.98614080736,58736.75767595229,72513.13564032153,73693.49763307584,55979.470126562715,91615.44113774139,28762.51655547624,26234.058930312185,31403.8316494029,34126.220796567504,30763.056015266786,37566.81915435481,202177.22112592694,171713.34274809397,233099.22758182063
131,2018-06-17,68287.73222618725,61170.81000097586,75256.39318679523,78541.9179006878,61895.387443663385,94850.51317377627,29311.151304243533,26878.126840517998,32012.689903820803,35417.16741159269,32142.265280724994,38627.467303449324,211557.96884271124,182086.58956588223,240747.06356784163
132,2018-06-18,73115.20426418174,65855.93066740889,80315.91782023576,119381.89614627033,102753.58639083781,135592.24187005442,31091.023909853993,28495.8621677386,33878.61984431356,36973.1165349211,33650.692074646715,40407.36745359016,260561.24085522717,230756.07130063203,290194.1469881939
133,2018-06-19,73122.23499506165,66434.94318962567,80361.77659801583,119694.62472369736,102662.99623836894,135586.66064680667,31471.79460123123,28759.025896407606,34169.96105920578,37250.96902303811,33703.04262830116,40618.21104737311,261539.62334302836,231560.00795270337,290736.6093514014
134,2018-06-20,73138.36987352572,66382.17891792693,79998.16983728387,119608.20204491103,103343.12806416879,136653.3926904034,31574.36795629978,29038.654744176605,34343.13036028165,36715.059028168,33113.8117546318,40461.49705303014,261035.9989029045,231877.7734809041,291456.18994099903
135,2018-06-21,72465.07664434331,65287.71399790463,79242.04201359255,116490.60559814058,99187.98976135578,132958.18634450846,31262.248658168923,28442.908307461705,33799.22482304163,36238.9540006635,32906.33765264565,39700.57051403143,256456.8849013163,225824.94971936778,285700.0236951741
136,2018-06-22,70105.38787779564,62904.48887204742,76962.30614317233,106067.68830433919,89609.35270774305,123745.16492626302,30477.243384873473,27682.635006976318,33283.15237932522,35297.23537951578,31840.485700063145,39090.34766943906,241947.5549465241,212036.96228682992,273080.97111819964
137,2018-06-23,66853.80696152968,60072.72313403871,73322.51972950989,76674.16979330404,59773.576203821176,92638.5416279002,29373.119830352487,26761.466844896608,32072.248167551803,34683.536075405886,31300.497333373,37992.6323186425,207584.6326605921,177908.2635161295,236025.94184360438
138,2018-06-24,69844.3283517652,62265.934232615866,77148.6644262892,82197.53017745612,65568.95350720314,99116.7749027849,30021.128146573752,27277.52447360111,32537.079935141548,36037.613590244095,32566.633350458615,39306.59282967665,218100.60026603917,187679.04556387872,248109.1120938923
139,2018-06-25,74973.82345930769,67866.54033398525,81619.65630728536,123658.4615590311,106909.84007824794,141444.64282107062,31895.731490687147,29169.53133919668,34601.49297845935,37669.67597604031,34256.37294768373,41290.31511076544,268197.69248506625,238202.2846991136,298956.1072175808
140,2018-06-26,75277.62532682913,68407.26489815906,82144.65695729473,124525.60136796985,106977.90023046694,142314.55529091944,32363.83751504423,29656.255036413553,34789.917506532096,38034.08840499745,34585.15640999696,41422.641234931034,270201.15261484066,239626.5765750365,300671.7709896773
141,2018-06-27,75575.91966020672,68766.39146551272,82459.58657774031,124916.48295221713,108619.69201798804,144289.5614010093,32543.802730596766,29818.451362941294,35359.51170934711,37592.35947419623,34202.8187283355,41069.676844842405,270628.5648172169,241407.35357477755,303178.3365329391
142,2018-06-28,75161.22185007368,68100.58248612496,82224.05167290165,122190.71945095668,104387.90891490111,139796.1344088077,32296.857092427203,29839.517305810008,34914.86844798674,37215.02509383799,33778.278968206294,40732.54361965069,266863.82348729554,236106.28767504237,297667.59814934677
143,2018-06-29,73028.27347704193,66434.38226424837,79722.3921923059,112068.1482828899,94970.08858220013,129802.920692745,31562.866667446593,29230.419344444686,34292.93837009678,36373.51801001938,32871.02238064747,39738.51834857616,253032.8064373978,223505.91257154068,283556.76960372383
144,2018-06-30,69964.18156551666,63036.50161139905,76868.85281224166,82879.90540662075,66680.4701072711,99624.1807210861,30494.043702651594,27822.994755536532,33137.28673257208,35858.29642683722,32715.052509405836,39264.06179643748,219196.4271016262,190255.0189836125,248894.3820623373
145,2018-07-01,73096.64479835186,66251.58052030379,80082.67902991812,88512.33632809308,71196.29356624023,105374.5968826174,31160.507989642258,28409.20560778267,33888.863155911225,37306.00788244552,34010.00576516319,40839.69000499658,230075.49699853273,199867.0854594899,260185.82907344334
146,2018-07-02,78317.51230554134,71343.0672987179,85641.17210755966,129987.4002802137,112842.87105145914,146378.08843113904,33036.04513918914,30370.286004050296,35785.898290656456,39023.90292229036,35565.55056751893,42748.501096672735,280364.86064723454,250121.77492174623,310553.6599260279
147,2018-07-03,78658.50341351543,71119.16464054337,85738.84000892239,130777.29458516839,113668.30234813772,146579.39742041993,33487.35288770157,30885.92601792881,36181.889111699165,39463.62379019219,35907.1154492846,42842.99733574043,282386.7746765776,251580.5084558945,311343.1238767819
148,2018-07-04,78937.69227334332,71934.21686400972,86401.18158119831,131005.23913564268,113353.1798629899,148430.5660952993,33633.047023547006,30901.817135075016,36399.505209745934,39084.26489259114,35774.91289285,42360.3002809401,282660.24332512415,251964.12675492463,313591.55316718365
149,2018-07-05,78447.03458534401,71409.6149689375,85414.45398163697,128038.44298377706,110234.2405189052,144930.99108577237,33335.07432141748,30538.759953614783,35948.57851434365,38754.320769611775,35455.2121471746,42005.81610635182,278574.8726601503,247637.8275886321,308299.8396881048
150,2018-07-06,76182.26878486316,69269.12743343227,83024.04857519102,117605.98756026114,100300.63296475132,134774.8910564827,32534.450763761706,29819.52370320255,35097.37915944103,37943.60782299898,34244.8081205225,41535.57867247502,264266.314931885,233634.09222190865,294431.8974635898
151,2018-07-07,72933.01514116518,66363.23538364535,79997.35164389602,88049.60389854401,69838.52138167022,104862.86154159905,31384.935152561346,28627.605083445815,33828.791297060045,37441.431831310976,33790.56209482977,40785.140008686154,229808.9860235815,198619.92394359116,259474.14449124126
152,2018-07-08,75830.9184720187,69352.1402167111,82995.40387662977,93267.25980490584,77901.78404094535,110023.46974620767,31958.543133765983,29232.448471976553,34598.04299849291,38883.776380300886,35356.75290304624,42399.64826319554,239940.4977909914,211843.12563267924,270016.5648845259
153,2018-07-09,80773.08283043951,73872.92407668586,88230.23639914399,134293.2228653775,118914.78728329527,151310.37398041785,33731.248682613936,30953.671021292263,36320.15081102847,40577.726161640574,37012.3882414677,43918.9617979418,289375.28054007154,260753.77062274108,319779.72298853216
154,2018-07-10,80797.63045903623,74051.84026897927,87492.9772561693,134612.33598113334,117172.40949933829,151903.99073242635,34072.16587091972,31500.89773079122,36742.17121823715,40975.25022297923,37855.61808955328,44380.133852757936,290457.3825340685,260580.76558866206,320519.2730595907
